No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
0	0	-600.40135	-592.63862	-592.67338	7.762727	0.034757243
1	1	-387.95897	-392.59486	-393.42479	-4.6358896	0.829931
2	2	-623.49476	-624.08338	-621.22357	-0.58861351	-2.859805
3	3	-362.78995	-363.47765	-364.11813	-0.6877062	0.64047328
4	4	-562.01437	-563.05758	-565.6045	-1.0432053	2.5469265
5	5	-545.33546	-540.94679	-543.77723	4.3886667	2.8304372
6	6	-453.22306	-447.53252	-453.74667	5.6905338	6.2141454
7	7	-335.59345	-335.61152	-338.54509	-0.018067896	2.9335661
8	8	-478.76425	-476.98536	-477.35264	1.7788956	0.3672814
9	9	-489.87179	-478.3657	-475.3475	11.506089	-3.0182045
10	10	-581.03544	-566.2383	-554.67577	14.797146	-11.562526
11	11	-447.6475	-444.38546	-444.1252	3.2620389	-0.26025491
12	12	-379.53834	-380.16676	-378.29862	-0.6284205	-1.8681462
13	13	-374.59567	-372.16569	-370.69092	2.4299832	-1.4747673
14	14	-378.84558	-378.08909	-373.28864	0.75649204	-4.8004507
15	15	-646.68463	-649.72752	-646.41184	-3.0428937	-3.3156812
16	16	-581.52613	-582.23136	-573.94895	-0.70522945	-8.2824072
17	17	-508.85155	-507.52223	-507.09105	1.3293171	-0.43118355
18	18	-626.83397	-621.08368	-620.77374	5.7502815	-0.30994829
19	19	-558.90731	-562.27612	-554.89031	-3.3688059	-7.3858094
20	20	-413.29278	-415.78152	-418.44634	-2.4887431	2.6648162
21	21	-279.04943	-280.40321	-282.26354	-1.3537747	1.8603289
22	22	-569.20601	-558.66984	-560.41101	10.536163	1.7411629
23	23	-354.94435	-355.34489	-356.26887	-0.40053873	0.92397573
24	24	-360.55428	-362.91165	-365.28115	-2.3573751	2.3694985
25	25	-326.72503	-319.51195	-322.8523	7.2130841	3.3403536
26	26	-581.16737	-581.28843	-574.95594	-0.12105552	-6.3324887
27	27	-384.92079	-384.21405	-389.21512	0.70673737	5.0010674
28	28	-596.51581	-598.52732	-594.81266	-2.011508	-3.7146599
29	29	-393.37428	-391.02001	-396.22882	2.3542747	5.208813
30	30	-463.76453	-458.40297	-455.60118	5.3615681	-2.8017905
31	31	-510.17967	-509.21759	-511.0127	0.96208679	1.7951183
32	32	-654.83783	-655.78069	-653.5677	-0.94286605	-2.2129887
33	33	-750.20564	-747.38655	-749.34556	2.8190937	1.9590074
34	34	-457.07231	-458.60758	-455.36976	-1.5352751	-3.2378161
35	35	-808.26163	-805.81013	-799.78708	2.4514933	-6.023051
36	36	-225.37221	-225.31912	-228.19238	0.053090743	2.8732537
37	37	-424.15972	-421.34216	-422.15107	2.8175684	0.80891268
38	38	-343.93935	-341.3814	-348.9198	2.5579456	7.5383994
39	39	-416.33621	-415.7301	-417.98755	0.60611585	2.2574555
40	40	-474.68394	-471.87971	-469.08601	2.8042259	-2.7937009
41	41	-596.92162	-597.71729	-572.71129	-0.79567894	-25.006005
42	42	-211.88753	-213.04811	-215.49679	-1.1605841	2.4486751
43	43	-325.72926	-326.04309	-333.3119	-0.31383339	7.2688103
44	44	-726.40038	-730.39023	-722.5053	-3.9898442	-7.8849244
45	45	-451.35644	-448.42936	-450.83646	2.9270844	2.4070964
46	46	-514.01595	-515.98704	-520.53677	-1.9710959	4.5497293
47	47	-436.65149	-434.45283	-436.3583	2.1986644	1.9054714
48	48	-607.38796	-609.63456	-611.1705	-2.2466032	1.5359361
49	49	-492.57682	-488.10253	-488.13615	4.4742868	0.033615107
50	50	-369.38603	-369.76802	-372.97138	-0.38198772	3.2033646
51	51	-412.6641	-411.90359	-415.92445	0.76051181	4.0208589
52	52	-296.97556	-290.05244	-293.74389	6.9231196	3.6914517
53	53	-631.49276	-625.29351	-624.03789	6.1992468	-1.2556183
54	54	-351.16168	-347.98529	-348.51709	3.1763852	0.53179355
55	55	-257.57299	-259.39859	-261.29968	-1.8256007	1.9010836
56	56	-518.15533	-519.36116	-517.94229	-1.2058329	-1.4188716
57	57	-402.86795	-398.60482	-402.37608	4.263131	3.7712654
58	58	-523.45515	-523.80118	-524.0261	-0.3460303	0.2249246
59	59	-302.39132	-302.46065	-304.70637	-0.06932847	2.2457158
60	60	-373.96638	-376.96794	-377.47256	-3.0015667	0.50461465
61	61	-373.53034	-373.82696	-377.21102	-0.2966174	3.3840597
62	62	-256.0171	-255.52623	-259.25571	0.49086517	3.7294768
63	63	-398.85716	-397.70464	-393.37153	1.1525171	-4.3331144
64	64	-326.77115	-328.51869	-329.18606	-1.7475384	0.66737147
65	65	-550.13717	-547.3101	-545.11322	2.827069	-2.1968797
66	66	-345.9657	-347.20584	-349.28944	-1.2401363	2.0835997
67	67	-387.38797	-383.81622	-384.36833	3.5717492	0.55210707
68	68	-304.37869	-305.45147	-308.84423	-1.0727784	3.3927596
69	69	-468.6316	-467.73861	-471.39292	0.89299238	3.6543149
70	70	-350.46882	-352.19378	-354.07303	-1.7249587	1.8792494
71	71	-546.82624	-545.45734	-547.44881	1.3689091	1.9914755
72	72	-399.73851	-403.20833	-403.22862	-3.4698178	0.020291148
73	73	-555.43232	-552.96397	-553.56049	2.4683594	0.59652775
74	74	-605.26075	-602.93344	-603.55308	2.3273074	0.61963792
75	75	-598.48024	-598.69303	-590.69732	-0.21279305	-7.9957103
76	76	-566.06577	-567.13718	-562.81629	-1.0714114	-4.3208952
77	77	-560.90825	-563.3789	-564.39418	-2.4706542	1.015275
78	78	-447.45931	-446.28442	-446.68944	1.1748899	0.40502139
79	79	-526.33275	-524.48991	-522.30774	1.8428381	-2.1821729
